GO_ID	term	annotated	significant_genes	auc	pvalue_wilcoxon	padj_wilcoxon_BH	direction	significant
GO:0035150	regulation of tube size	79	2	0.512977797562285	0.690103831992239	0.84390366287663	Higher in TB	FALSE
GO:0035296	regulation of tube diameter	79	2	0.512977797562285	0.690103831992239	0.84390366287663	Higher in TB	FALSE
GO:0097746	blood vessel diameter maintenance	79	2	0.512977797562285	0.690103831992239	0.84390366287663	Higher in TB	FALSE
GO:0008334	histone mRNA metabolic process	28	1	0.478264616657474	0.690564445758304	0.8442791467154	Lower in TB	FALSE
GO:0009566	fertilization	79	1	0.487050790143776	0.690751193496986	0.844319711393159	Lower in TB	FALSE
GO:1903008	organelle disassembly	75	1	0.513261294195653	0.691354310629757	0.844578866623433	Higher in TB	FALSE
GO:0009410	response to xenobiotic stimulus	240	7	0.507441057351559	0.691560479032018	0.844578866623433	Higher in TB	FALSE
GO:0032400	melanosome localization	21	0	0.474993299383543	0.691577675070697	0.844578866623433	Lower in TB	FALSE
GO:0051875	pigment granule localization	21	0	0.474993299383543	0.691577675070697	0.844578866623433	Lower in TB	FALSE
GO:0099177	regulation of trans-synaptic signaling	330	3	0.506352140174227	0.691981256692503	0.844884066021626	Higher in TB	FALSE
GO:0020027	hemoglobin metabolic process	11	0	0.534476292526118	0.692143975822299	0.844895110806172	Higher in TB	FALSE
GO:0061577	calcium ion transmembrane transport via high voltage-gated calcium channel	14	0	0.469491097264112	0.692653264184406	0.84521407952654	Lower in TB	FALSE
GO:0070207	protein homotrimerization	14	0	0.53050124776092	0.69272645355799	0.84521407952654	Higher in TB	FALSE
GO:0050687	negative regulation of defense response to virus	15	0	0.470546415876248	0.692866470794128	0.84521407952654	Lower in TB	FALSE
GO:0030397	membrane disassembly	13	0	0.468392829910271	0.693138326306085	0.845358145082266	Lower in TB	FALSE
GO:0007006	mitochondrial membrane organization	58	0	0.51495586399517	0.693635011999324	0.845775286535567	Higher in TB	FALSE
GO:0046184	aldehyde biosynthetic process	14	0	0.53039025062388	0.693788021512442	0.845775286535567	Higher in TB	FALSE
GO:1900271	regulation of long-term synaptic potentiation	31	0	0.520411076220383	0.694082765861074	0.845947028752868	Higher in TB	FALSE
GO:0007585	respiratory gaseous exchange by respiratory system	24	0	0.523143183930231	0.694710259925776	0.846213242458251	Higher in TB	FALSE
GO:0033077	T cell differentiation in thymus	48	7	0.483635745472765	0.694900707666133	0.846213242458251	Lower in TB	FALSE
GO:0050680	negative regulation of epithelial cell proliferation	73	4	0.486722939811593	0.694928940029989	0.846213242458251	Lower in TB	FALSE
GO:0010917	negative regulation of mitochondrial membrane potential	11	0	0.534106129605728	0.695283049974454	0.846213242458251	Higher in TB	FALSE
GO:0045837	negative regulation of membrane potential	11	0	0.534106129605728	0.695283049974454	0.846213242458251	Higher in TB	FALSE
GO:0099640	axo-dendritic protein transport	11	0	0.465893870394272	0.695283049974454	0.846213242458251	Lower in TB	FALSE
GO:2001224	positive regulation of neuron migration	15	0	0.470800064305236	0.695378579379116	0.846213242458251	Lower in TB	FALSE
GO:0050873	brown fat cell differentiation	25	0	0.477394241595625	0.695610949372508	0.846299759431166	Lower in TB	FALSE
GO:0071322	cellular response to carbohydrate stimulus	99	1	0.511369821376819	0.695924351267233	0.846299759431166	Higher in TB	FALSE
GO:2001138	regulation of phospholipid transport	13	0	0.531289800056879	0.696065389623087	0.846299759431166	Higher in TB	FALSE
GO:2001140	positive regulation of phospholipid transport	13	0	0.531289800056879	0.696065389623087	0.846299759431166	Higher in TB	FALSE
GO:0000425	pexophagy	16	1	0.471851554126474	0.696658143571463	0.846645993226327	Lower in TB	FALSE
GO:0030242	autophagy of peroxisome	16	1	0.471851554126474	0.696658143571463	0.846645993226327	Lower in TB	FALSE
GO:0070059	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	56	1	0.515052938468621	0.696826103054544	0.846662964551135	Higher in TB	FALSE
GO:0036261	7-methylguanosine cap hypermethylation	10	0	0.535497696346298	0.697487785265949	0.8472518008296	Higher in TB	FALSE
GO:0061450	trophoblast cell migration	16	0	0.471945337620579	0.697618934586322	0.8472518008296	Lower in TB	FALSE
GO:0097421	liver regeneration	20	0	0.525050921955403	0.698128354206816	0.84757996316516	Higher in TB	FALSE
GO:0110154	RNA decapping	27	0	0.478440905380688	0.698197463291198	0.84757996316516	Lower in TB	FALSE
GO:0042059	negative regulation of epidermal growth factor receptor signaling pathway	27	1	0.521541220559935	0.698435414613737	0.847681657736496	Higher in TB	FALSE
GO:0048194	Golgi vesicle budding	10	0	0.464673738347798	0.698877254938704	0.84803071014191	Lower in TB	FALSE
GO:0021952	central nervous system projection neuron axonogenesis	11	0	0.466337091785793	0.699048556666064	0.848051404357904	Lower in TB	FALSE
GO:0098734	macromolecule depalmitoylation	15	0	0.528792669203151	0.699419099401665	0.848313745535044	Higher in TB	FALSE
GO:0051693	actin filament capping	39	1	0.517842230027668	0.699824016970878	0.848537370556893	Higher in TB	FALSE
GO:0071468	cellular response to acidic pH	12	0	0.467883804829261	0.700064490133562	0.848537370556893	Lower in TB	FALSE
GO:1901623	regulation of lymphocyte chemotaxis	18	0	0.526226462286061	0.700066481056032	0.848537370556893	Higher in TB	FALSE
GO:0007212	G protein-coupled dopamine receptor signaling pathway	17	0	0.526959076679603	0.700352599186798	0.848697066415917	Higher in TB	FALSE
GO:0060260	regulation of transcription initiation by RNA polymerase II	77	0	0.487335235870103	0.700859722869811	0.849124450493217	Lower in TB	FALSE
GO:0055078	sodium ion homeostasis	28	0	0.520938668260097	0.701351665496952	0.84953325774449	Higher in TB	FALSE
GO:0038179	neurotrophin signaling pathway	20	1	0.524705188679245	0.702094117288294	0.850245254813004	Higher in TB	FALSE
GO:0014745	negative regulation of muscle adaptation	11	0	0.466794924871539	0.702945988814676	0.851089417860182	Lower in TB	FALSE
GO:0170038	proteinogenic amino acid biosynthetic process	39	0	0.482383403293421	0.703439174415937	0.851381370051406	Lower in TB	FALSE
GO:0042755	eating behavior	12	0	0.468285647949707	0.703638885434118	0.851381370051406	Lower in TB	FALSE
GO:0098911	regulation of ventricular cardiac muscle cell action potential	11	0	0.466877724472153	0.703651681613967	0.851381370051406	Lower in TB	FALSE
GO:1901569	fatty acid derivative catabolic process	19	0	0.52518456456304	0.703905600912522	0.851501208760626	Higher in TB	FALSE
GO:0014003	oligodendrocyte development	25	1	0.521880864296821	0.704906759734265	0.852524717338097	Higher in TB	FALSE
GO:0003352	regulation of cilium movement	23	0	0.477209634072151	0.705163697143224	0.85264790123014	Lower in TB	FALSE
GO:0071287	cellular response to manganese ion	10	0	0.534528018857816	0.705360199277901	0.852657120772558	Higher in TB	FALSE
GO:0036010	protein localization to endosome	27	1	0.521012942804996	0.705481491886935	0.852657120772558	Higher in TB	FALSE
GO:0048145	regulation of fibroblast proliferation	53	1	0.485002821627547	0.705687244689262	0.852718345341003	Lower in TB	FALSE
GO:0099518	vesicle cytoskeletal trafficking	52	0	0.515120068398097	0.706062115405956	0.852983852010974	Higher in TB	FALSE
GO:0140238	presynaptic endocytosis	70	0	0.48697501573993	0.706344096520785	0.853137048038506	Lower in TB	FALSE
GO:0060252	positive regulation of glial cell proliferation	13	1	0.530119240455199	0.706900211198101	0.853621208251078	Higher in TB	FALSE
GO:2000050	regulation of non-canonical Wnt signaling pathway	15	0	0.471996856188486	0.707276241015215	0.853887741129041	Lower in TB	FALSE
GO:0045747	positive regulation of Notch signaling pathway	35	1	0.481672503774322	0.707493844904108	0.853962932883158	Lower in TB	FALSE
GO:0048639	positive regulation of developmental growth	87	2	0.488367548970687	0.707690566407929	0.854012891595873	Lower in TB	FALSE
GO:0010458	exit from mitosis	25	0	0.521629939413436	0.708134919428968	0.85436159469398	Higher in TB	FALSE
GO:0030336	negative regulation of cell migration	216	5	0.49260814172786	0.708305345675191	0.854379725871479	Lower in TB	FALSE
GO:0045956	positive regulation of calcium ion-dependent exocytosis	10	0	0.534061930783242	0.709155494572563	0.855217571651667	Higher in TB	FALSE
GO:0061097	regulation of protein tyrosine kinase activity	21	1	0.523457262830085	0.709793918664314	0.855228436764389	Higher in TB	FALSE
GO:1900006	positive regulation of dendrite development	10	0	0.466023786563806	0.709854269801682	0.855228436764389	Lower in TB	FALSE
GO:0060079	excitatory postsynaptic potential	63	0	0.513547878722757	0.710001108857412	0.855228436764389	Higher in TB	FALSE
GO:0072497	mesenchymal stem cell differentiation	11	0	0.467627791442418	0.710055994220956	0.855228436764389	Lower in TB	FALSE
GO:0006084	acetyl-CoA metabolic process	38	0	0.51741631415162	0.710259841438952	0.855228436764389	Higher in TB	FALSE
GO:0012501	programmed cell death	1458	47	0.502924572029686	0.710323931401323	0.855228436764389	Higher in TB	FALSE
GO:0010770	positive regulation of cell morphogenesis	34	0	0.481606997481967	0.710521157327655	0.855228436764389	Lower in TB	FALSE
GO:0140374	antiviral innate immune response	70	6	0.512830730486325	0.710524847329292	0.855228436764389	Higher in TB	FALSE
GO:0042276	error-prone translesion synthesis	12	0	0.469120588655522	0.711086579858831	0.855228436764389	Lower in TB	FALSE
GO:0070227	lymphocyte apoptotic process	48	2	0.515442702741393	0.711289379721785	0.855228436764389	Higher in TB	FALSE
GO:2000786	positive regulation of autophagosome assembly	21	1	0.523316868961468	0.711452898117993	0.855228436764389	Higher in TB	FALSE
GO:0070935	3'-UTR-mediated mRNA stabilization	21	1	0.523309211114089	0.711543427298348	0.855228436764389	Higher in TB	FALSE
GO:2000142	regulation of DNA-templated transcription initiation	85	0	0.488399510199432	0.711661258102259	0.855228436764389	Lower in TB	FALSE
GO:2000516	positive regulation of CD4-positive, alpha-beta T cell activation	35	0	0.518051606673462	0.711698846707789	0.855228436764389	Higher in TB	FALSE
GO:0007052	mitotic spindle organization	127	1	0.490505887152267	0.711863215822181	0.855228436764389	Lower in TB	FALSE
GO:1904738	vascular associated smooth muscle cell migration	20	0	0.523855596054889	0.711873769791115	0.855228436764389	Higher in TB	FALSE
GO:0044703	multi-organism reproductive process	97	3	0.489147762993691	0.71192760064353	0.855228436764389	Lower in TB	FALSE
GO:0071542	dopaminergic neuron differentiation	16	0	0.473358788853162	0.71215738004573	0.855228436764389	Lower in TB	FALSE
GO:0051954	positive regulation of amine transport	17	0	0.474169538119122	0.712327148495485	0.855228436764389	Lower in TB	FALSE
GO:1905564	positive regulation of vascular endothelial cell proliferation	13	0	0.529517473899406	0.712493587425748	0.855228436764389	Higher in TB	FALSE
GO:0032943	mononuclear cell proliferation	195	16	0.492355697258029	0.713000028667583	0.855228436764389	Lower in TB	FALSE
GO:0032790	ribosome disassembly	46	0	0.484332189782725	0.713146874520733	0.855228436764389	Lower in TB	FALSE
GO:0010988	regulation of low-density lipoprotein particle clearance	10	0	0.533563698703525	0.713220530055999	0.855228436764389	Higher in TB	FALSE
GO:1903320	regulation of protein modification by small protein conjugation or removal	196	5	0.492385314515417	0.713370493983593	0.855228436764389	Lower in TB	FALSE
GO:0035795	negative regulation of mitochondrial membrane permeability	13	0	0.529422675058425	0.713376156664574	0.855228436764389	Higher in TB	FALSE
GO:0045947	negative regulation of translational initiation	29	1	0.480295434413967	0.713416633844965	0.855228436764389	Lower in TB	FALSE
GO:0071230	cellular response to amino acid stimulus	52	0	0.485279540047581	0.713483276491743	0.855228436764389	Lower in TB	FALSE
GO:0045746	negative regulation of Notch signaling pathway	26	0	0.479214270983708	0.713719347420886	0.855228436764389	Lower in TB	FALSE
GO:0086001	cardiac muscle cell action potential	62	0	0.486539787950103	0.713981493851514	0.855228436764389	Lower in TB	FALSE
GO:0034698	response to gonadotropin	18	0	0.524946105930134	0.714049474243451	0.855228436764389	Higher in TB	FALSE
GO:0071470	cellular response to osmotic stress	50	1	0.514976913991195	0.714108684638253	0.855228436764389	Higher in TB	FALSE
GO:0051133	regulation of NK T cell activation	11	0	0.531894893212868	0.714142188647746	0.855228436764389	Higher in TB	FALSE
GO:0008219	cell death	1462	47	0.502878467038489	0.714346947121649	0.855287350887375	Higher in TB	FALSE
GO:0045132	meiotic chromosome segregation	44	0	0.484071880245131	0.714704512763257	0.855529155491485	Lower in TB	FALSE
GO:0071385	cellular response to glucocorticoid stimulus	33	1	0.481625242393359	0.714884546183284	0.855558388096582	Lower in TB	FALSE
GO:0043200	response to amino acid	76	1	0.512100311262026	0.715367696143262	0.855950292360316	Higher in TB	FALSE
GO:1902895	positive regulation of miRNA transcription	45	1	0.484317058188563	0.715876136891976	0.85637228038122	Lower in TB	FALSE
GO:0050804	modulation of chemical synaptic transmission	328	3	0.505845656069379	0.716237024339326	0.856583655534655	Higher in TB	FALSE
GO:0034764	positive regulation of transmembrane transport	126	3	0.49062422453258	0.716364432184129	0.856583655534655	Lower in TB	FALSE
GO:0046651	lymphocyte proliferation	193	16	0.492416080986337	0.716554314898808	0.856624401677245	Lower in TB	FALSE
GO:1904019	epithelial cell apoptotic process	29	0	0.519430878222068	0.717225097185429	0.857069342772121	Higher in TB	FALSE
GO:0030155	regulation of cell adhesion	594	26	0.504359116736066	0.717265555911911	0.857069342772121	Higher in TB	FALSE
GO:0021536	diencephalon development	21	0	0.522811451034448	0.71743649529089	0.857069342772121	Higher in TB	FALSE
GO:0009746	response to hexose	116	2	0.509725215517241	0.717579091064936	0.857069342772121	Higher in TB	FALSE
GO:0031110	regulation of microtubule polymerization or depolymerization	82	1	0.488448935796231	0.71770593927298	0.857069342772121	Lower in TB	FALSE
GO:0051955	regulation of amino acid transport	23	0	0.478281847657097	0.718430040270811	0.857618504588695	Lower in TB	FALSE
GO:0035457	cellular response to interferon-alpha	10	1	0.467079181399336	0.718477779580853	0.857618504588695	Lower in TB	FALSE
GO:0010507	negative regulation of autophagy	79	1	0.511721980474597	0.718749213317861	0.857756278450532	Higher in TB	FALSE
GO:0061082	myeloid leukocyte cytokine production	24	0	0.478811476874687	0.719354606880127	0.85829245412911	Lower in TB	FALSE
GO:0051953	negative regulation of amine transport	12	0	0.529928382626089	0.719603467267645	0.858403094605665	Higher in TB	FALSE
GO:0006497	protein lipidation	40	0	0.516380929383988	0.719984605429908	0.858531554874757	Higher in TB	FALSE
GO:0002424	T cell mediated immune response to tumor cell	19	1	0.47625697142035	0.720119882380767	0.858531554874757	Lower in TB	FALSE
GO:1902176	negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway	25	1	0.479313709720658	0.720321596010584	0.858531554874757	Lower in TB	FALSE
GO:0043124	negative regulation of canonical NF-kappaB signal transduction	81	5	0.511508801981151	0.720335769850355	0.858531554874757	Higher in TB	FALSE
GO:2000279	negative regulation of DNA biosynthetic process	26	1	0.479738090327903	0.720627937269684	0.858631220779768	Lower in TB	FALSE
GO:0046618	xenobiotic export from cell	17	0	0.525042323054952	0.720731735885527	0.858631220779768	Higher in TB	FALSE
GO:0140896	cGAS/STING signaling pathway	27	0	0.480150857061147	0.72109270661822	0.858875151860262	Lower in TB	FALSE
GO:0043249	erythrocyte maturation	14	0	0.472491847451659	0.72155719739742	0.859186881767294	Lower in TB	FALSE
GO:0051894	positive regulation of focal adhesion assembly	18	0	0.524252331439597	0.721666973445137	0.859186881767294	Higher in TB	FALSE
GO:0060998	regulation of dendritic spine development	44	0	0.515507289511691	0.721925296496126	0.859204231257873	Higher in TB	FALSE
GO:0000302	response to reactive oxygen species	146	6	0.508534106114483	0.721994097564818	0.859204231257873	Higher in TB	FALSE
GO:0060261	positive regulation of transcription initiation by RNA polymerase II	60	0	0.513264575275748	0.722340734427942	0.85939146978931	Higher in TB	FALSE
GO:0030865	cortical cytoskeleton organization	50	1	0.5145173413508	0.722513316852204	0.85939146978931	Higher in TB	FALSE
GO:0046148	pigment biosynthetic process	42	0	0.515829998415595	0.722620364648233	0.85939146978931	Higher in TB	FALSE
GO:0097484	dendrite extension	22	0	0.521845180658304	0.722811523782684	0.859432906089359	Higher in TB	FALSE
GO:0034393	positive regulation of smooth muscle cell apoptotic process	11	0	0.469220466113046	0.723722376949173	0.860329865614389	Lower in TB	FALSE
GO:0010965	regulation of mitotic sister chromatid separation	67	2	0.512457060177109	0.72441557434305	0.860778763168417	Higher in TB	FALSE
GO:0008211	glucocorticoid metabolic process	14	0	0.527213436012064	0.724418345268934	0.860778763168417	Higher in TB	FALSE
GO:0090630	activation of GTPase activity	20	0	0.477253966552316	0.724717428203884	0.860778763168417	Lower in TB	FALSE
GO:0021591	ventricular system development	10	0	0.532144005143041	0.724848092949359	0.860778763168417	Higher in TB	FALSE
GO:1903573	negative regulation of response to endoplasmic reticulum stress	47	1	0.51483902357683	0.724882807106179	0.860778763168417	Higher in TB	FALSE
GO:1903322	positive regulation of protein modification by small protein conjugation or removal	107	2	0.490163235580555	0.725250277541427	0.861029156968855	Lower in TB	FALSE
GO:0141124	intracellular signaling cassette	1516	38	0.497286750189125	0.725755107184712	0.861266322414252	Lower in TB	FALSE
GO:0032688	negative regulation of interferon-beta production	12	0	0.52922738962709	0.72590360343822	0.861266322414252	Higher in TB	FALSE
GO:0046058	cAMP metabolic process	17	0	0.475455780683033	0.726060962505014	0.861266322414252	Lower in TB	FALSE
GO:0022010	central nervous system myelination	11	1	0.530482429437693	0.726281695343362	0.861266322414252	Higher in TB	FALSE
GO:0032291	axon ensheathment in central nervous system	11	1	0.530482429437693	0.726281695343362	0.861266322414252	Higher in TB	FALSE
GO:0010561	negative regulation of glycoprotein biosynthetic process	14	0	0.527010579175406	0.726389948533083	0.861266322414252	Higher in TB	FALSE
GO:0048015	phosphatidylinositol-mediated signaling	22	0	0.478513016949813	0.727173893098202	0.861469794972707	Lower in TB	FALSE
GO:0010662	regulation of striated muscle cell apoptotic process	27	0	0.519392361421425	0.727252305991072	0.861469794972707	Higher in TB	FALSE
GO:0008206	bile acid metabolic process	30	0	0.51839715399192	0.727273472167532	0.861469794972707	Higher in TB	FALSE
GO:0043650	dicarboxylic acid biosynthetic process	10	0	0.531801135754848	0.727665918253553	0.861469794972707	Higher in TB	FALSE
GO:1901857	positive regulation of cellular respiration	14	1	0.526857479676041	0.727879152894122	0.861469794972707	Higher in TB	FALSE
GO:0010765	positive regulation of sodium ion transport	24	0	0.479490581885767	0.727987083537696	0.861469794972707	Lower in TB	FALSE
GO:0060563	neuroepithelial cell differentiation	14	0	0.473161657761379	0.728065375839372	0.861469794972707	Lower in TB	FALSE
GO:0032874	positive regulation of stress-activated MAPK cascade	16	0	0.474896168274384	0.728090014117583	0.861469794972707	Lower in TB	FALSE
GO:0070304	positive regulation of stress-activated protein kinase signaling cascade	16	0	0.474896168274384	0.728090014117583	0.861469794972707	Lower in TB	FALSE
GO:0044320	cellular response to leptin stimulus	13	0	0.527844068271652	0.728128435292501	0.861469794972707	Higher in TB	FALSE
GO:1903727	positive regulation of phospholipid metabolic process	11	0	0.46981954557631	0.728886104426267	0.86213299742438	Lower in TB	FALSE
GO:0090100	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	72	1	0.4881939965121	0.729091405473281	0.86213299742438	Lower in TB	FALSE
GO:0070922	RISC complex assembly	10	0	0.531597557055609	0.729340748689311	0.86213299742438	Higher in TB	FALSE
GO:0000271	polysaccharide biosynthetic process	43	1	0.515249887983186	0.72935141673046	0.86213299742438	Higher in TB	FALSE
GO:0046716	muscle cell cellular homeostasis	10	0	0.468418514946962	0.729473027285962	0.86213299742438	Lower in TB	FALSE
GO:0002902	regulation of B cell apoptotic process	13	0	0.527600888636092	0.730410121099456	0.862872939804753	Higher in TB	FALSE
GO:1904659	D-glucose transmembrane transport	71	2	0.511828184911674	0.730412997790346	0.862872939804753	Higher in TB	FALSE
GO:1904705	regulation of vascular associated smooth muscle cell proliferation	45	1	0.485194926019358	0.731146329938603	0.86309946069435	Lower in TB	FALSE
GO:0035493	SNARE complex assembly	22	0	0.52115802606314	0.731187959637552	0.86309946069435	Higher in TB	FALSE
GO:0006470	protein dephosphorylation	72	1	0.488291048520032	0.731231920797425	0.86309946069435	Lower in TB	FALSE
GO:0042542	response to hydrogen peroxide	73	5	0.511619498696263	0.731438292430764	0.86309946069435	Higher in TB	FALSE
GO:0060135	maternal process involved in female pregnancy	18	1	0.523359059563369	0.731515614328776	0.86309946069435	Higher in TB	FALSE
GO:2000026	regulation of multicellular organismal development	961	38	0.496719682638422	0.731546650934098	0.86309946069435	Lower in TB	FALSE
GO:0003283	atrial septum development	12	0	0.471428954136305	0.731819325466751	0.863192040884365	Lower in TB	FALSE
GO:0051865	protein autoubiquitination	71	1	0.511758538330223	0.731939122335924	0.863192040884365	Higher in TB	FALSE
GO:0046330	positive regulation of JNK cascade	82	3	0.489067414875504	0.732223960403986	0.863214686868306	Lower in TB	FALSE
GO:0007632	visual behavior	18	0	0.52328462024035	0.73233836104884	0.863214686868306	Higher in TB	FALSE
GO:1905091	positive regulation of type 2 mitophagy	10	0	0.468777456337726	0.73242934053122	0.863214686868306	Lower in TB	FALSE
GO:0070884	regulation of calcineurin-NFAT signaling cascade	29	0	0.481715649924274	0.733255020500125	0.863817463618961	Lower in TB	FALSE
GO:0106056	regulation of calcineurin-mediated signaling	29	0	0.481715649924274	0.733255020500125	0.863817463618961	Lower in TB	FALSE
GO:0051668	localization within membrane	603	10	0.504052341989861	0.734543675792437	0.86515019912314	Higher in TB	FALSE
GO:0044321	response to leptin	16	0	0.475579448017149	0.735209563166602	0.865749020837434	Lower in TB	FALSE
GO:0045722	positive regulation of gluconeogenesis	15	0	0.474844149116696	0.735866182283705	0.866097684118385	Lower in TB	FALSE
GO:0035773	insulin secretion involved in cellular response to glucose stimulus	42	0	0.515042906719412	0.735883892193314	0.866097684118385	Higher in TB	FALSE
GO:0043588	skin development	127	3	0.491332809502645	0.73597824303403	0.866097684118385	Lower in TB	FALSE
GO:0097107	postsynaptic density assembly	18	0	0.5229332666357	0.736225865427872	0.866203682457188	Higher in TB	FALSE
GO:0060384	innervation	10	0	0.469281045751634	0.736583696603158	0.866439273411246	Lower in TB	FALSE
GO:0006623	protein targeting to vacuole	41	1	0.515116454089145	0.737694896476591	0.867560757396427	Higher in TB	FALSE
GO:0018146	keratan sulfate proteoglycan biosynthetic process	13	1	0.526689995424925	0.73897785169236	0.868778866926546	Higher in TB	FALSE
GO:0007175	negative regulation of epidermal growth factor-activated receptor activity	10	0	0.530402871531126	0.739195165425679	0.868778866926546	Higher in TB	FALSE
GO:0060628	regulation of ER to Golgi vesicle-mediated transport	20	0	0.478497534305317	0.739204717985155	0.868778866926546	Lower in TB	FALSE
GO:0042698	ovulation cycle	30	1	0.517547999570954	0.739393583337285	0.868815114594655	Higher in TB	FALSE
GO:0051403	stress-activated MAPK cascade	41	1	0.515002584960113	0.739598896246987	0.86887066913802	Higher in TB	FALSE
GO:0000281	mitotic cytokinesis	98	0	0.509704807749346	0.73995497417259	0.868916396508062	Higher in TB	FALSE
GO:0050775	positive regulation of dendrite morphogenesis	32	0	0.483049171315168	0.739997195397466	0.868916396508062	Lower in TB	FALSE
GO:0010812	negative regulation of cell-substrate adhesion	47	1	0.513985858242068	0.74011194704388	0.868916396508062	Higher in TB	FALSE
GO:0072111	cell proliferation involved in kidney development	11	1	0.528836178554903	0.740517552345884	0.869105185910226	Higher in TB	FALSE
GO:0014047	glutamate secretion	13	0	0.526512762809178	0.740648687285597	0.869105185910226	Higher in TB	FALSE
GO:0043279	response to alkaloid	52	0	0.4867354777954	0.740746980934034	0.869105185910226	Lower in TB	FALSE
GO:0098609	cell-cell adhesion	670	30	0.503753392318647	0.741061980448481	0.869289261469117	Higher in TB	FALSE
GO:0098656	monoatomic anion transmembrane transport	88	2	0.510175186337226	0.741508961954829	0.869407628777458	Higher in TB	FALSE
GO:0044790	suppression of viral release by host	16	2	0.523814308681672	0.741545544155841	0.869407628777458	Higher in TB	FALSE
GO:0039692	single stranded viral RNA replication via double stranded DNA intermediate	14	0	0.47456634566805	0.74177731227512	0.869407628777458	Lower in TB	FALSE
GO:2000144	positive regulation of DNA-templated transcription initiation	68	0	0.5115557508472	0.741795414076947	0.869407628777458	Higher in TB	FALSE
GO:0021696	cerebellar cortex morphogenesis	16	0	0.476242631296892	0.742141545089232	0.869453867926447	Lower in TB	FALSE
GO:1900078	positive regulation of cellular response to insulin stimulus	20	0	0.521250536020583	0.742151146267518	0.869453867926447	Higher in TB	FALSE
GO:0010719	negative regulation of epithelial to mesenchymal transition	30	0	0.482684400586363	0.742722127395234	0.869704205757833	Lower in TB	FALSE
GO:0006555	methionine metabolic process	11	0	0.471421961376422	0.742758027914684	0.869704205757833	Lower in TB	FALSE
GO:0035794	positive regulation of mitochondrial membrane permeability	30	0	0.517303085559012	0.742901493886058	0.869704205757833	Higher in TB	FALSE
GO:0046341	CDP-diacylglycerol metabolic process	14	0	0.52530351975749	0.743051864243226	0.869704205757833	Higher in TB	FALSE
GO:0045785	positive regulation of cell adhesion	359	19	0.494958714547866	0.743155758212132	0.869704205757833	Lower in TB	FALSE
GO:0003309	type B pancreatic cell differentiation	13	0	0.473874675932223	0.74430546478103	0.870679030928958	Lower in TB	FALSE
GO:0003323	type B pancreatic cell development	13	0	0.473874675932223	0.74430546478103	0.870679030928958	Lower in TB	FALSE
GO:0002837	regulation of immune response to tumor cell	28	2	0.517763299013299	0.744926617082716	0.871220280944644	Higher in TB	FALSE
GO:1990138	neuron projection extension	102	1	0.490691711162768	0.745371281007202	0.871510786420608	Lower in TB	FALSE
GO:0048308	organelle inheritance	16	0	0.523422427652733	0.745650552805118	0.871510786420608	Higher in TB	FALSE
GO:0048313	Golgi inheritance	16	0	0.523422427652733	0.745650552805118	0.871510786420608	Higher in TB	FALSE
GO:0031929	TOR signaling	162	3	0.492628201281113	0.746240981076078	0.872015497121419	Lower in TB	FALSE
GO:1904036	negative regulation of epithelial cell apoptotic process	10	0	0.470481088610308	0.746514322781562	0.872149542425207	Lower in TB	FALSE
GO:0032897	negative regulation of viral transcription	15	2	0.475940910633585	0.746979780164379	0.872187417868199	Lower in TB	FALSE
GO:0051988	regulation of attachment of spindle microtubules to kinetochore	23	0	0.519431540328051	0.747002614030353	0.872187417868199	Higher in TB	FALSE
GO:0050667	homocysteine metabolic process	12	0	0.473107765395056	0.747022653827091	0.872187417868199	Lower in TB	FALSE
GO:0090307	mitotic spindle assembly	70	0	0.511125443405353	0.747587992947331	0.872571873306498	Higher in TB	FALSE
GO:0007096	regulation of exit from mitosis	15	0	0.476008788382187	0.747669351609114	0.872571873306498	Lower in TB	FALSE
GO:0007369	gastrulation	79	1	0.510459356790227	0.747953805350093	0.872718595461548	Higher in TB	FALSE
GO:0035313	wound healing, spreading of epidermal cells	20	1	0.479301565180103	0.748621388687556	0.873312199237043	Lower in TB	FALSE
GO:1902001	fatty acid transmembrane transport	17	1	0.522337430604376	0.749828093432111	0.874189249131431	Higher in TB	FALSE
GO:0051222	positive regulation of protein transport	193	3	0.493341451702292	0.749903756876117	0.874189249131431	Lower in TB	FALSE
GO:1901655	cellular response to ketone	75	0	0.510646381018942	0.749931105768255	0.874189249131431	Higher in TB	FALSE
GO:0051985	negative regulation of chromosome segregation	58	2	0.512097117731821	0.750009219380313	0.874189249131431	Higher in TB	FALSE
GO:2000010	positive regulation of protein localization to cell surface	14	0	0.524541849748151	0.750525768596381	0.874605908381285	Higher in TB	FALSE
GO:0008608	attachment of spindle microtubules to kinetochore	55	1	0.487616620531072	0.750754266532172	0.874686789021801	Lower in TB	FALSE
GO:0033629	negative regulation of cell adhesion mediated by integrin	13	0	0.474633066660072	0.751480054052382	0.875346893470338	Lower in TB	FALSE
GO:0010464	regulation of mesenchymal cell proliferation	10	1	0.528790313939784	0.752564354962449	0.8755630896597	Higher in TB	FALSE
GO:0040014	regulation of multicellular organism growth	17	1	0.522082073624777	0.75259418410686	0.8755630896597	Higher in TB	FALSE
