GO_ID	term	topGO_pvalue	topGO_significant	Wilcoxon_pvalue	Wilcoxon_significant	n_methods_included	n_methods_significant	median_pvalue
GO:0000381	regulation of alternative mRNA splicing, via spliceosome	1.0	False	9.854474659674011e-09	True	2	1	0.5000000049272373
GO:0002237	response to molecule of bacterial origin	1.0	False	1.09103006629141e-08	True	2	1	0.5000000054551503
GO:0009060	aerobic respiration	1.0	False	3.25744924819968e-08	True	2	1	0.5000000162872462
GO:0006119	oxidative phosphorylation	1.0	False	4.45887012124086e-08	True	2	1	0.5000000222943506
GO:0048024	regulation of mRNA splicing, via spliceosome	1.0	False	1.42948887231385e-07	True	2	1	0.5000000714744436
GO:0042773	ATP synthesis coupled electron transport	1.0	False	1.62856486824126e-07	True	2	1	0.5000000814282434
GO:0042775	mitochondrial ATP synthesis coupled electron transport	1.0	False	1.62856486824126e-07	True	2	1	0.5000000814282434
GO:0006403	RNA localization	1.0	False	1.7941228655938e-07	True	2	1	0.5000000897061433
GO:0045333	cellular respiration	1.0	False	2.12871063785715e-07	True	2	1	0.5000001064355319
GO:0050684	regulation of mRNA processing	1.0	False	2.1401920996345e-07	True	2	1	0.500000107009605
GO:0034340	response to type I interferon	1.0	False	3.64996374901949e-07	True	2	1	0.5000001824981875
GO:0022900	electron transport chain	1.0	False	4.37714247908643e-07	True	2	1	0.500000218857124
GO:0019646	aerobic electron transport chain	1.0	False	9.57874218943898e-07	True	2	1	0.5000004789371095
GO:2000377	regulation of reactive oxygen species metabolic process	1.0	False	9.57874218943898e-07	True	2	1	0.5000004789371095
GO:0022904	respiratory electron transport chain	1.0	False	1.06024100342096e-06	True	2	1	0.5000005301205017
GO:0019730	antimicrobial humoral response	1.0	False	1.11604259979175e-06	True	2	1	0.5000005580213
GO:0009144	purine nucleoside triphosphate metabolic process	1.0	False	1.34143611325249e-06	True	2	1	0.5000006707180567
GO:0032732	positive regulation of interleukin-1 production	1.0	False	1.66806578046537e-06	True	2	1	0.5000008340328902
GO:0046034	ATP metabolic process	1.0	False	1.96598786354382e-06	True	2	1	0.5000009829939318
GO:0009205	purine ribonucleoside triphosphate metabolic process	1.0	False	2.44459959620469e-06	True	2	1	0.5000012222997982
GO:0007520	myoblast fusion	1.0	False	2.54079258898522e-06	True	2	1	0.5000012703962945
GO:0009145	purine nucleoside triphosphate biosynthetic process	1.0	False	2.98350208886318e-06	True	2	1	0.5000014917510445
GO:0009206	purine ribonucleoside triphosphate biosynthetic process	1.0	False	2.98350208886318e-06	True	2	1	0.5000014917510445
GO:0032637	interleukin-8 production	1.0	False	3.69754649487741e-06	True	2	1	0.5000018487732475
GO:0032677	regulation of interleukin-8 production	1.0	False	3.69754649487741e-06	True	2	1	0.5000018487732475
GO:0007040	lysosome organization	1.0	False	4.84695003897848e-06	True	2	1	0.5000024234750194
GO:0080171	lytic vacuole organization	1.0	False	4.84695003897848e-06	True	2	1	0.5000024234750194
GO:0006754	ATP biosynthetic process	1.0	False	5.57179985424401e-06	True	2	1	0.5000027858999271
GO:1901136	carbohydrate derivative catabolic process	1.0	False	5.92707434863997e-06	True	2	1	0.5000029635371743
GO:0002274	myeloid leukocyte activation	1.0	False	6.72620262395106e-06	True	2	1	0.500003363101312
GO:0019827	stem cell population maintenance	1.0	False	1.03060788782395e-05	True	2	1	0.5000051530394392
GO:0042776	proton motive force-driven mitochondrial ATP synthesis	1.0	False	1.16892068143496e-05	True	2	1	0.5000058446034071
GO:0009201	ribonucleoside triphosphate biosynthetic process	1.0	False	1.31425206334152e-05	True	2	1	0.5000065712603167
GO:0032602	chemokine production	1.0	False	1.32359220106996e-05	True	2	1	0.5000066179610053
GO:0032642	regulation of chemokine production	1.0	False	1.32359220106996e-05	True	2	1	0.5000066179610053
GO:0060142	regulation of syncytium formation by plasma membrane fusion	1.0	False	1.64101516281741e-05	True	2	1	0.5000082050758141
GO:0001906	cell killing	1.0	False	1.6447306689029e-05	True	2	1	0.5000082236533445
GO:0009142	nucleoside triphosphate biosynthetic process	1.0	False	1.66689024533932e-05	True	2	1	0.5000083344512267
GO:0050777	negative regulation of immune response	1.0	False	1.79303639534408e-05	True	2	1	0.5000089651819767
GO:0009595	detection of biotic stimulus	1.0	False	1.88326196552868e-05	True	2	1	0.5000094163098276
GO:0032609	type II interferon production	1.0	False	1.99226075449542e-05	True	2	1	0.5000099613037725
GO:0032649	regulation of type II interferon production	1.0	False	1.99226075449542e-05	True	2	1	0.5000099613037725
GO:0007596	blood coagulation	1.0	False	2.40947502419053e-05	True	2	1	0.500012047375121
GO:0098727	maintenance of cell number	1.0	False	2.43661375874414e-05	True	2	1	0.5000121830687937
GO:0006164	purine nucleotide biosynthetic process	1.0	False	2.4745875352548e-05	True	2	1	0.5000123729376763
GO:0050817	coagulation	1.0	False	2.68331357031497e-05	True	2	1	0.5000134165678516
GO:1902600	proton transmembrane transport	1.0	False	4.28435132158669e-05	True	2	1	0.5000214217566079
GO:0061157	mRNA destabilization	1.0	False	4.9145458153711e-05	True	2	1	0.5000245727290769
GO:0000723	telomere maintenance	1.0	False	4.99257818085204e-05	True	2	1	0.5000249628909043
GO:0050779	RNA destabilization	1.0	False	5.42246128469092e-05	True	2	1	0.5000271123064235
GO:0042273	ribosomal large subunit biogenesis	1.0	False	5.46062198160438e-05	True	2	1	0.5000273031099081
GO:0043487	regulation of RNA stability	1.0	False	6.01342607358799e-05	True	2	1	0.5000300671303679
GO:2000036	regulation of stem cell population maintenance	1.0	False	6.01523604598781e-05	True	2	1	0.50003007618023
GO:0061900	glial cell activation	1.0	False	6.80739798996013e-05	True	2	1	0.5000340369899497
GO:0043488	regulation of mRNA stability	1.0	False	7.30088233207595e-05	True	2	1	0.5000365044116604
GO:0032635	interleukin-6 production	1.0	False	7.95897061741048e-05	True	2	1	0.500039794853087
GO:0032675	regulation of interleukin-6 production	1.0	False	7.95897061741048e-05	True	2	1	0.500039794853087
GO:0032204	regulation of telomere maintenance	1.0	False	7.99101579667987e-05	True	2	1	0.5000399550789834
GO:0007004	telomere maintenance via telomerase	1.0	False	8.24190765470708e-05	True	2	1	0.5000412095382736
GO:0000768	syncytium formation by plasma membrane fusion	1.0	False	8.30127398928979e-05	True	2	1	0.5000415063699465
GO:0140253	cell-cell fusion	1.0	False	8.30127398928979e-05	True	2	1	0.5000415063699465
GO:0006120	mitochondrial electron transport, NADH to ubiquinone	1.0	False	8.40283979244119e-05	True	2	1	0.5000420141989622
GO:0050657	nucleic acid transport	1.0	False	8.92689539141979e-05	True	2	1	0.5000446344769571
GO:0050658	RNA transport	1.0	False	8.92689539141979e-05	True	2	1	0.5000446344769571
GO:0007599	hemostasis	1.0	False	0.0001033647189418	True	2	1	0.500051682359471
GO:1903313	positive regulation of mRNA metabolic process	1.0	False	0.0001202321013216	True	2	1	0.5000601160506608
GO:0000470	maturation of LSU-rRNA	1.0	False	0.000123581562917	True	2	1	0.5000617907814585
GO:0030162	regulation of proteolysis	1.0	False	0.0001299207299719	True	2	1	0.5000649603649859
GO:0006360	transcription by RNA polymerase I	1.0	False	0.0001329470429388	True	2	1	0.5000664735214694
GO:0045943	positive regulation of transcription by RNA polymerase I	1.0	False	0.0001393170163484	True	2	1	0.5000696585081742
GO:1904358	positive regulation of telomere maintenance via telomere lengthening	1.0	False	0.0001433080415935	True	2	1	0.5000716540207968
GO:0006949	syncytium formation	1.0	False	0.0001523432960832	True	2	1	0.5000761716480416
GO:0009152	purine ribonucleotide biosynthetic process	1.0	False	0.0001580347852964	True	2	1	0.5000790173926482
GO:0042445	hormone metabolic process	1.0	False	0.0001662077672146	True	2	1	0.5000831038836073
GO:0061014	positive regulation of mRNA catabolic process	1.0	False	0.0001849956139684	True	2	1	0.5000924978069842
GO:0045589	regulation of regulatory T cell differentiation	1.0	False	0.000190557029455	True	2	1	0.5000952785147275
GO:0006278	RNA-templated DNA biosynthetic process	1.0	False	0.0002239696695691	True	2	1	0.5001119848347846
GO:0030193	regulation of blood coagulation	1.0	False	0.0002374824697119	True	2	1	0.500118741234856
GO:0051028	mRNA transport	1.0	False	0.0002374824697119	True	2	1	0.500118741234856
GO:0010499	proteasomal ubiquitin-independent protein catabolic process	1.0	False	0.0002530031501634	True	2	1	0.5001265015750817
GO:0000479	endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	1.0	False	0.0002610463618165	True	2	1	0.5001305231809082
GO:0006356	regulation of transcription by RNA polymerase I	1.0	False	0.0002641855006606	True	2	1	0.5001320927503303
GO:0035751	regulation of lysosomal lumen pH	1.0	False	0.0002641855006606	True	2	1	0.5001320927503303
GO:0006801	superoxide metabolic process	1.0	False	0.0002713528222161	True	2	1	0.500135676411108
GO:0042116	macrophage activation	1.0	False	0.0002740077651852	True	2	1	0.5001370038825926
GO:0002765	immune response-inhibiting signal transduction	1.0	False	0.0002926682764661	True	2	1	0.5001463341382331
GO:0061644	protein localization to CENP-A containing chromatin	1.0	False	0.0003143712516902	True	2	1	0.5001571856258451
GO:0002269	leukocyte activation involved in inflammatory response	1.0	False	0.0003143866437271	True	2	1	0.5001571933218636
GO:0140719	constitutive heterochromatin formation	1.0	False	0.0003231172960694	True	2	1	0.5001615586480347
GO:0050764	regulation of phagocytosis	1.0	False	0.0003394683766752	True	2	1	0.5001697341883375
GO:0098581	detection of external biotic stimulus	1.0	False	0.0003559421636007	True	2	1	0.5001779710818004
GO:0006376	mRNA splice site recognition	1.0	False	0.0003584690750191	True	2	1	0.5001792345375096
GO:0050818	regulation of coagulation	1.0	False	0.0003658894674089	True	2	1	0.5001829447337045
GO:0006956	complement activation	1.0	False	0.0003769678980437	True	2	1	0.5001884839490218
GO:0007032	endosome organization	1.0	False	0.0004149823999761	True	2	1	0.5002074911999881
GO:0045739	positive regulation of DNA repair	1.0	False	0.0004395327186844	True	2	1	0.5002197663593422
GO:0046496	nicotinamide nucleotide metabolic process	1.0	False	0.0004417046394288	True	2	1	0.5002208523197144
GO:0098543	detection of other organism	1.0	False	0.0004861632993243	True	2	1	0.5002430816496621
GO:0006405	RNA export from nucleus	1.0	False	0.0005104156827067	True	2	1	0.5002552078413534
GO:0042255	ribosome assembly	1.0	False	0.0005664573700788	True	2	1	0.5002832286850394
GO:0141061	disruption of cell in another organism	1.0	False	0.0005665415950356	True	2	1	0.5002832707975178
GO:0097006	regulation of plasma lipoprotein particle levels	1.0	False	0.0005748515817712	True	2	1	0.5002874257908856
GO:1902106	negative regulation of leukocyte differentiation	1.0	False	0.0006237746124135	True	2	1	0.5003118873062068
GO:1900046	regulation of hemostasis	1.0	False	0.0006267352724692	True	2	1	0.5003133676362346
GO:0032210	regulation of telomere maintenance via telomerase	1.0	False	0.0006929580418481	True	2	1	0.500346479020924
GO:0007042	lysosomal lumen acidification	1.0	False	0.0007073893912914	True	2	1	0.5003536946956457
GO:0010833	telomere maintenance via telomere lengthening	1.0	False	0.0007561992100992	True	2	1	0.5003780996050496
GO:0001510	RNA methylation	1.0	False	0.0008159329872689	True	2	1	0.5004079664936345
GO:0006289	nucleotide-excision repair	1.0	False	0.0008273943088099	True	2	1	0.500413697154405
GO:0140894	endolysosomal toll-like receptor signaling pathway	1.0	False	0.0008341511929268	True	2	1	0.5004170755964634
GO:0006906	vesicle fusion	1.0	False	0.0008635127850796	True	2	1	0.5004317563925398
GO:1904356	regulation of telomere maintenance via telomere lengthening	1.0	False	0.0008840905827325	True	2	1	0.5004420452913663
GO:0000245	spliceosomal complex assembly	1.0	False	0.0008932621482845	True	2	1	0.5004466310741422
GO:1903707	negative regulation of hemopoiesis	1.0	False	0.0009200858421576	True	2	1	0.5004600429210788
GO:0150076	neuroinflammatory response	1.0	False	0.0009830664572229	True	2	1	0.5004915332286114
GO:0046470	phosphatidylcholine metabolic process	1.0	False	0.0011887407911596	True	2	1	0.5005943703955797
GO:0000463	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	1.0	False	0.0011993934227523	True	2	1	0.5005996967113762
GO:0042752	regulation of circadian rhythm	1.0	False	0.0013290418613776	True	2	1	0.5006645209306888
GO:0052547	regulation of peptidase activity	1.0	False	0.0015033105904999	True	2	1	0.5007516552952499
GO:0000466	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	1.0	False	0.0016046424021203	True	2	1	0.5008023212010602
GO:0000154	rRNA modification	1.0	False	0.0016111127595596	True	2	1	0.5008055563797797
GO:0043414	macromolecule methylation	1.0	False	0.0016277447664574	True	2	1	0.5008138723832287
GO:2000278	regulation of DNA biosynthetic process	1.0	False	0.0016279664797048	True	2	1	0.5008139832398524
GO:0000959	mitochondrial RNA metabolic process	1.0	False	0.0017737488674919	True	2	1	0.5008868744337459
GO:0002832	negative regulation of response to biotic stimulus	1.0	False	0.0019717737639861	True	2	1	0.5009858868819931
GO:0002367	cytokine production involved in immune response	1.0	False	0.0019920742569555	True	2	1	0.5009960371284777
GO:0036037	CD8-positive, alpha-beta T cell activation	1.0	False	0.0021256473762384	True	2	1	0.5010628236881192
GO:0006999	nuclear pore organization	1.0	False	0.0022092963690894	True	2	1	0.5011046481845447
GO:2000573	positive regulation of DNA biosynthetic process	1.0	False	0.0022919395152094	True	2	1	0.5011459697576047
GO:0090174	organelle membrane fusion	1.0	False	0.002301175180226	True	2	1	0.501150587590113
GO:0090322	regulation of superoxide metabolic process	1.0	False	0.0024650711481886	True	2	1	0.5012325355740943
GO:0007035	vacuolar acidification	1.0	False	0.0024849505384361	True	2	1	0.5012424752692181
GO:1903312	negative regulation of mRNA metabolic process	1.0	False	0.0025007557504458	True	2	1	0.5012503778752229
GO:0034063	stress granule assembly	1.0	False	0.00260621280918	True	2	1	0.50130310640459
GO:1901796	regulation of signal transduction by p53 class mediator	1.0	False	0.0027755328042949	True	2	1	0.5013877664021474
GO:0045911	positive regulation of DNA recombination	1.0	False	0.0028689459202458	True	2	1	0.5014344729601229
GO:0031167	rRNA methylation	1.0	False	0.0029005454099902	True	2	1	0.5014502727049951
GO:0030301	cholesterol transport	1.0	False	0.0029912078948601	True	2	1	0.5014956039474301
